Origin,Dest,Price/Ticket,Miles
BWI,PHX,296.98,1999
BWI,RSW,192.13,919
BWI,MEM,182.65,787
BWI,MHT,165.67,377
BWI,SJU,212.87,1565
BWI,SLC,289.46,1865
BWI,MSP,182.91,936
BWI,SAT,256.84,1407
BWI,CLE,162.65,314
BWI,DEN,238.55,1491
BWI,JAC,367.86,1784
BWI,SEA,244.83,2335
BWI,RDU,159.91,255
BWI,SMF,277.55,2395
BWI,DTW,154.44,409
BWI,PIT,171.48,210
BWI,PVD,161.42,327
BWI,ATL,186.19,577
BWI,BNA,216.97,587
BWI,STL,226.79,738
BWI,ABQ,286.41,1670
BWI,BOI,279.67,2059
BWI,EWR,259.94,169
BWI,JAX,210.18,663
BWI,CMH,165.95,337
BWI,OMA,221.01,1025
BWI,PDX,272.39,2358
BWI,DSM,184.84,910
BWI,GEG,309.2,2111
BWI,IND,174.81,516
BWI,MKE,201.18,641
BWI,HNL,460.13,4855
BWI,IAH,192.11,1235
BWI,SJC,265.7,2439
BWI,SNA,352.93,2307
BWI,OGG,409.85,4793
BWI,RNO,273.75,2286
BWI,OAK,220.57,2447
BWI,ONT,285.54,2283
BWI,SAV,90.21,549
BWI,PNS,202.56,846
BWI,SDF,166.98,495
BWI,PWM,168.58,452
BWI,BDL,172.31,283
BWI,TUL,100.09,1071
BWI,ORF,177.07,159
BWI,VPS,97.33,819
BWI,TUS,175,1977
BWI,CVG,116.68,430
BWI,GSP,152.57,426
BWI,BUF,174.58,281
BWI,EGE,352.65,1611
BWI,ICT,167.5,1129
BWI,LBB,180.18,1447
BWI,ALB,165.66,289
BWI,CHS,192.4,472
BWI,OKC,242.34,1180
BWI,HOU,206.46,1246
BWI,LIT,282.58,912
BWI,BHM,198.85,682
BWI,DAL,209,1209
BWI,MDW,188.74,611
BWI,GRR,156.84,528
BWI,ROC,171.01,277
BWI,BIS,282.05,1322
BWI,FSD,401,1084
BWI,MYR,91.04,399
BWI,ECP,224.59,798
BWI,ELP,253.17,1741
BWI,MFE,179.4,1537
BWI,BUR,303.07,2320
BWI,ATW,176.5,705
BWI,TYS,75.03,465
BWI,HRL,296.92,1507
BWI,AVL,80.06,414
BWI,ISP,170.76,220
BWI,AMA,206.79,1403
BWI,CRP,162,1432
BWI,MAF,235.34,1516
BWI,GTF,352.36,1823
BWI,FCA,388.66,1962
EWR,LAX,332.01,2454
EWR,SAN,335.38,2425
EWR,SFO,344.31,2565
EWR,AUS,274.54,1504
EWR,BOS,225.41,200
EWR,MIA,244.45,1085
EWR,ORD,285.73,719
EWR,CLT,191.94,529
EWR,TPA,240.21,997
EWR,DFW,306.25,1372
EWR,LAS,306.47,2227
EWR,MCI,250.92,1092
EWR,MCO,209.88,937
EWR,FLL,208.44,1065
EWR,MSY,240.06,1167
EWR,PBI,254.29,1023
EWR,PHX,318.76,2133
EWR,RSW,254.27,1068
EWR,MEM,453.62,946
EWR,MHT,204.05,209
EWR,SJU,263.02,1608
EWR,SLC,300.48,1969
EWR,MSP,278.31,1008
EWR,SAT,283.98,1569
EWR,CLE,324.68,404
EWR,DEN,329.26,1605
EWR,JAC,513.39,1874
EWR,SEA,317.14,2402
EWR,RDU,195.42,416
EWR,SMF,306.79,2500
EWR,DTW,259.12,488
EWR,PIT,284.68,319
EWR,PVD,292,160
EWR,ATL,276.43,746
EWR,BNA,260.33,748
EWR,DCA,271.96,199
EWR,STL,231.66,872
EWR,ABQ,179.87,1805
EWR,BOI,171.67,2147
EWR,KOA,467.76,4932
EWR,BWI,143.9,169
EWR,JAX,204.52,820
EWR,CMH,203,463
EWR,OMA,238.21,1134
EWR,PDX,309.28,2434
EWR,DSM,216.28,1017
EWR,HDN,416.26,1728
EWR,IND,166.14,645
EWR,MKE,224.59,725
EWR,MTJ,428.33,1795
EWR,HNL,511.13,4962
EWR,IAH,316.44,1400
EWR,SJC,315.47,2548
EWR,SNA,453.25,2434
EWR,OGG,493.36,4904
EWR,RNO,380.9,2390
EWR,OAK,234.29,2555
EWR,ONT,242.5,2409
EWR,PSP,326.8,2358
EWR,RIC,476,277
EWR,SAV,162.12,708
EWR,SDF,447.39,642
EWR,PWM,149.02,284
EWR,BDL,303.59,116
EWR,TUL,249.41,1215
EWR,ORF,209.87,284
EWR,VPS,104.26,988
EWR,IAD,182.1,212
EWR,CVG,100.08,569
EWR,GSP,196.31,594
EWR,STT,357.24,1634
EWR,BUF,147.78,282
EWR,EGE,493.79,1725
EWR,ANC,477.06,3370
EWR,SRQ,237.57,1034
EWR,BIL,327.61,1756
EWR,BZN,471.99,1882
EWR,CHS,193.95,628
EWR,GSO,160.26,445
EWR,OKC,286.68,1325
EWR,HOU,166.09,1411
EWR,DAL,213.51,1365
EWR,MDW,191.58,711
EWR,GRR,251,605
EWR,MSN,315.01,799
EWR,CHA,132.83,718
EWR,ROC,154.7,246
EWR,EYW,275.69,1196
EWR,CID,462.09,915
EWR,CAK,235.77,382
EWR,MYR,132.57,550
EWR,ECP,186,966
EWR,ELP,278.5,1888
EWR,BTV,138.67,266
EWR,BUR,283.09,2444
EWR,BQN,226.73,1585
EWR,TYS,166.65,631
EWR,AVL,150.53,583
EWR,SBN,256.9,637
EWR,BGR,168.15,393
EWR,ACK,261,218
JAX,PHL,225.46,742
JAX,LAX,303.6,2153
JAX,SAN,277.65,2089
JAX,AUS,105.39,954
JAX,BOS,210.63,1010
JAX,ORD,201.06,864
JAX,LGA,168.66,833
JAX,CLT,293.67,328
JAX,DFW,297.19,918
JAX,LAS,156.28,1965
JAX,MCI,230.72,955
JAX,FLL,129.11,319
JAX,MSY,218.04,514
JAX,PHX,304.74,1786
JAX,MHT,207.23,1028
JAX,SJU,194.63,1288
JAX,SLC,189.35,1835
JAX,MSP,234.04,1174
JAX,SAT,170.19,1007
JAX,CLE,100.74,753
JAX,DEN,193.46,1447
JAX,SEA,173.18,2443
JAX,RDU,145.65,407
JAX,SMF,318.5,2324
JAX,DTW,197.35,813
JAX,PIT,146.3,694
JAX,PVD,172.38,962
JAX,ATL,197.02,270
JAX,BNA,179.08,483
JAX,DCA,167.98,634
JAX,STL,149.21,753
JAX,ABQ,219.94,1480
JAX,BOI,315.12,2091
JAX,JFK,194.89,828
JAX,BWI,212.17,663
JAX,EWR,205.78,820
JAX,CMH,206.68,659
JAX,OMA,239.14,1088
JAX,PDX,215.72,2429
JAX,GEG,240.78,2232
JAX,IND,104.08,687
JAX,MKE,150.64,925
JAX,HNL,553.73,4702
JAX,LIH,408.28,4765
JAX,IAH,291.44,817
JAX,SNA,358.73,2123
JAX,OAK,286.9,2358
JAX,ONT,340.79,2106
JAX,PSP,346.96,2044
JAX,RIC,175.53,544
JAX,SDF,98.09,578
JAX,PWM,197.33,1101
JAX,BDL,119.13,935
JAX,TUL,149.21,909
JAX,ORF,101.91,542
JAX,TUS,288.04,1729
JAX,IAD,139.29,630
JAX,CVG,83.93,613
JAX,GSP,115.48,305
JAX,BUF,175.9,874
JAX,ANC,596.57,3687
JAX,FAI,558.29,3640
JAX,ALB,173.33,951
JAX,OKC,165.17,983
JAX,HOU,231.82,816
JAX,DAL,219.84,907
JAX,MDW,208.5,849
JAX,FSD,285.4,1224
JAX,ELP,351,1462
JAX,BUR,226.3,2149
JAX,ISP,168.99,858
JAX,MAF,157.92,1217
JAX,TTN,89.84,777
JAX,LCK,72.14,646
JAX,BLV,88.43,723
CMH,PHL,319.73,406
CMH,LAX,289.77,1995
CMH,SAN,247.36,1964
CMH,SFO,216.16,2120
CMH,AUS,124.4,1073
CMH,BOS,184.68,640
CMH,ORD,176.28,296
CMH,CLT,292.28,347
CMH,TPA,171.42,829
CMH,DFW,281.55,926
CMH,LAS,192.29,1771
CMH,MCI,210.42,632
CMH,MCO,157.2,802
CMH,FLL,163.36,973
CMH,MSY,143.9,806
CMH,PBI,149.9,932
CMH,PHX,278.68,1670
CMH,RSW,178.2,930
CMH,MHT,190.15,628
CMH,SJU,298.08,1794
CMH,SLC,231.7,1528
CMH,MSP,243.27,626
CMH,SAT,182.61,1139
CMH,DEN,203.66,1154
CMH,JAC,270.44,1452
CMH,SEA,253.22,2016
CMH,RDU,185.27,362
CMH,SMF,268.15,2058
CMH,PVD,200.15,612
CMH,ATL,182.11,447
CMH,BNA,178.84,337
CMH,DCA,132.78,323
CMH,STL,181.9,409
CMH,ABQ,216.82,1342
CMH,JFK,174.75,483
CMH,KOA,486.47,4483
CMH,BWI,163.16,337
CMH,EWR,285,463
CMH,JAX,202.55,659
CMH,OMA,245.64,689
CMH,PDX,272.17,2034
CMH,DSM,210.69,574
CMH,MKE,169.56,330
CMH,IAH,190.8,986
CMH,SJC,301.46,2102
CMH,SNA,252.03,1974
CMH,OGG,436.73,4456
CMH,RNO,230.84,1950
CMH,OAK,252.15,2110
CMH,ONT,255.52,1949
CMH,PNS,208.82,700
CMH,SDF,151,198
CMH,PWM,145.8,696
CMH,BDL,264,550
CMH,TUL,239.72,754
CMH,TUS,273.33,1654
CMH,BUF,113,296
CMH,EGE,219.22,1274
CMH,ICT,197.99,800
CMH,LBB,407.97,1134
CMH,ALB,190.08,509
CMH,CHS,178.65,514
CMH,OKC,290.42,865
CMH,HOU,198.03,1001
CMH,LIT,221.58,629
CMH,BHM,137.61,492
CMH,DAL,202.14,919
CMH,MDW,158.62,283
CMH,MYR,70.62,488
CMH,ECP,167.34,684
CMH,ELP,205.99,1428
CMH,BUR,250.42,1986
CMH,HRL,440.85,1274
CMH,ISP,195.03,519
CMH,AMA,187.06,1081
OMA,PHL,118.75,1088
OMA,LAX,197.45,1330
OMA,SAN,181.52,1313
OMA,SFO,160.66,1433
OMA,AUS,88.85,772
OMA,BOS,236.99,1282
OMA,ORD,185.64,416
OMA,LGA,207.76,1148
OMA,CLT,229.83,913
OMA,TPA,180.8,1190
OMA,DFW,244.85,583
OMA,LAS,171.93,1099
OMA,MCO,167.77,1211
OMA,FLL,163.45,1383
OMA,MSY,204.92,841
OMA,PHX,207.48,1037
OMA,RSW,130.08,1299
OMA,MEM,147.35,538
OMA,SLC,232.94,840
OMA,MSP,282.96,282
OMA,SAT,172.87,824
OMA,CLE,231.94,729
OMA,DEN,151.75,472
OMA,SEA,221.05,1368
OMA,SMF,216.01,1370
OMA,DTW,208.47,651
OMA,PIT,236.02,821
OMA,PVD,243.95,1265
OMA,ATL,257.97,821
OMA,BNA,210.37,612
OMA,DCA,192.41,1012
OMA,STL,174.4,342
OMA,ABQ,205.72,725
OMA,BOI,224.28,1048
OMA,BWI,237.89,1025
OMA,EWR,225.68,1134
OMA,CMH,224.68,689
OMA,PDX,170.5,1369
OMA,GEG,216.53,1151
OMA,IND,195.1,517
OMA,MKE,236,426
OMA,HNL,549.02,3831
OMA,IAH,198.62,781
OMA,SJC,220.06,1415
OMA,SNA,208.65,1312
OMA,OGG,547.44,3771
OMA,RNO,170.73,1261
OMA,OAK,264.03,1423
OMA,ONT,223.98,1286
OMA,SDF,217.19,582
OMA,BDL,252.56,1199
OMA,ORF,285.61,1099
OMA,TUS,182.17,1046
OMA,IAD,362,988
OMA,BUF,155.86,888
OMA,EGE,316.5,592
OMA,ALB,230.05,1138
OMA,CHS,237.88,1047
OMA,HOU,175.16,804
OMA,FNT,196.21,634
OMA,BHM,255.91,732
OMA,DAL,169.39,585
OMA,MDW,169.71,423
OMA,GRR,258.7,544
OMA,ELP,129.9,875
OMA,BUR,246.45,1319
OMA,LGB,168,1322
OMA,AMA,209,525
OMA,CRP,296.92,937
OMA,PGD,104.61,1269
OMA,PIE,111.15,1188
OMA,SFB,107.89,1195
OMA,AZA,103.31,1026
PDX,PHL,280.51,2406
PDX,LAX,185.44,834
PDX,SAN,192.61,933
PDX,SFO,171.92,550
PDX,AUS,217.37,1715
PDX,BOS,300.39,2537
PDX,MIA,240.39,2700
PDX,ORD,244.26,1739
PDX,LGA,284.92,2445
PDX,CLT,335.89,2282
PDX,TPA,258.37,2497
PDX,DFW,265.06,1616
PDX,LAS,159.16,763
PDX,MCI,226.2,1482
PDX,MCO,287.02,2534
PDX,FLL,280.33,2694
PDX,MSY,213.35,2050
PDX,PHX,206.56,1009
PDX,RSW,225.18,2598
PDX,MEM,233.33,1854
PDX,MHT,209.41,2502
PDX,SLC,210.78,630
PDX,MSP,231.01,1426
PDX,SAT,202.61,1714
PDX,CLE,111.5,2045
PDX,DEN,187.25,991
PDX,SEA,142.98,129
PDX,RDU,258.31,2363
PDX,SMF,162.28,479
PDX,DTW,276.72,1953
PDX,PIT,298.46,2148
PDX,PVD,237,2535
PDX,ATL,360.54,2172
PDX,BNA,227.38,1973
PDX,DCA,337.07,2350
PDX,STL,232.27,1708
PDX,ABQ,195.64,1111
PDX,BOI,192,344
PDX,JFK,268.19,2454
PDX,KOA,382.95,2607
PDX,BWI,271.56,2358
PDX,EWR,304.07,2434
PDX,CMH,256.09,2034
PDX,OMA,189.84,1369
PDX,GEG,163,279
PDX,IND,205.81,1877
PDX,MKE,183.38,1718
PDX,HNL,340.99,2603
PDX,LIH,379.75,2631
PDX,IAH,349.24,1825
PDX,SJC,161.21,569
PDX,SNA,206.04,859
PDX,OGG,378.67,2562
PDX,RNO,138.88,444
PDX,OAK,151.6,543
PDX,ONT,160.48,838
PDX,PSP,228.95,873
PDX,SAV,360.16,2386
PDX,PNS,166.16,2170
PDX,SDF,270.64,1950
PDX,BDL,278.46,2470
PDX,TUL,250.74,1532
PDX,ORF,327.93,2454
PDX,TUS,173.82,1119
PDX,IAD,331.66,2327
PDX,CVG,242.02,1975
PDX,BUF,200.24,2157
PDX,ICT,244.58,1406
PDX,LBB,217.28,1373
PDX,ANC,276.66,1542
PDX,OME,402.66,2081
PDX,ALB,262.59,2395
PDX,OKC,232.07,1484
PDX,HOU,257.59,1843
PDX,LIT,189.5,1760
PDX,JAN,97.5,1958
PDX,BHM,220.62,2064
PDX,DAL,203.76,1626
PDX,MDW,229.38,1751
PDX,GRR,266.81,1833
PDX,ROC,292.24,2203
PDX,ELP,225.8,1288
PDX,BUR,168.69,817
PDX,LGB,166.12,846
PDX,ATW,291.77,1662
COS,LAX,92.6,833
COS,SAN,86.41,816
COS,BOS,202.13,1778
COS,ORD,95.14,911
COS,TPA,104.53,1477
COS,DFW,209.51,592
COS,LAS,89.56,604
COS,MCO,95.89,1520
COS,PHX,95,551
COS,RSW,93.65,1575
COS,MSP,75.9,725
COS,SAT,77.88,732
COS,DEN,162.5,73
COS,SEA,86.11,1068
COS,ATL,218.14,1184
COS,IAH,205.7,809
COS,SAV,284.34,1398
COS,IAD,104.2,1463
DSM,PHL,214.17,972
DSM,LAX,136.68,1447
DSM,SFO,97.96,1549
DSM,BOS,127,1165
DSM,ORD,242.68,299
DSM,LGA,177.89,1031
DSM,DFW,259.83,624
DSM,LAS,165.92,1216
DSM,MCI,199.1,164
DSM,MCO,159.48,1141
DSM,FLL,213.5,1315
DSM,MSY,173.56,818
DSM,PBI,170,1282
DSM,PHX,222.45,1150
DSM,MSP,336,232
DSM,SAT,261.19,870
DSM,CLE,233.74,612
DSM,DEN,186.51,589
DSM,SEA,151.93,1465
DSM,RDU,188.05,892
DSM,SMF,241.97,1486
DSM,DTW,154.18,533
DSM,ATL,260.51,743
DSM,BNA,193.36,530
DSM,STL,142.08,259
DSM,ABQ,272,833
DSM,BWI,200.6,910
DSM,EWR,229.41,1017
DSM,JAX,145,1012
DSM,CMH,211.84,574
DSM,PDX,213.02,1471
DSM,GEG,220.77,1245
DSM,MKE,150.97,311
DSM,SJC,296.13,1532
DSM,SNA,301.06,1429
DSM,RNO,207.92,1377
DSM,OAK,179.08,1539
DSM,ONT,431.5,1402
DSM,BDL,230.78,1082
DSM,TUS,206.92,1154
DSM,HOU,232.76,825
DSM,DAL,167.32,624
DSM,MDW,183.35,306
DSM,BUR,284.2,1436
DSM,PGD,120.83,1206
DSM,PIE,117.92,1126
DSM,SFB,123.22,1124
DSM,AZA,113.52,1138
GEG,PHL,322.82,2155
GEG,LAX,202.13,945
GEG,SAN,162.53,1027
GEG,SFO,206.86,733
GEG,AUS,219.6,1600
GEG,ORD,299.36,1498
GEG,LGA,231.64,2189
GEG,TPA,165.07,2315
GEG,DFW,280.27,1477
GEG,LAS,167.25,806
GEG,MCI,343.14,1277
GEG,MCO,237.09,2346
GEG,FLL,301.38,2511
GEG,MSY,236.43,1892
GEG,PHX,205.6,1020
GEG,RSW,186,2420
GEG,SLC,212.22,546
GEG,MSP,290.04,1175
GEG,SAT,203.62,1610
GEG,CLE,310.88,1797
GEG,DEN,176.88,836
GEG,SEA,133.43,224
GEG,RDU,292.9,2133
GEG,SMF,166.74,649
GEG,DTW,294.94,1703
GEG,PIT,286.54,1901
GEG,ATL,341.44,1969
GEG,BNA,301.17,1763
GEG,STL,271.26,1493
GEG,ABQ,220.25,1035
GEG,BOI,120.51,287
GEG,BWI,312.09,2111
GEG,CMH,240.78,1793
GEG,OMA,166.58,1151
GEG,PDX,208,279
GEG,DSM,194.27,1245
GEG,IND,214.39,1645
GEG,MKE,227.79,1471
GEG,SJC,171.92,742
GEG,SNA,196.56,962
GEG,RNO,165.04,572
GEG,OAK,188.43,723
GEG,ONT,192.88,936
GEG,SDF,198.44,1725
GEG,BDL,340.5,2209
GEG,ORF,277.28,2215
GEG,TUS,162.99,1124
GEG,IAD,213.21,2082
GEG,BUF,244.19,1899
GEG,OKC,231.86,1328
GEG,HOU,273.06,1716
GEG,DAL,232.79,1486
GEG,MDW,239.21,1511
GEG,ELP,254.62,1239
GEG,BUR,189.03,927
GEG,LGB,202.27,953
GEG,MAF,293.32,1350
HDN,BOS,263.42,1871
HDN,ORD,678,1009
HDN,DFW,329.39,769
HDN,FLL,275.12,1843
HDN,MSP,290.81,774
HDN,ATL,375.47,1340
HDN,EWR,418.81,1728
HDN,IAH,366.39,985
HDN,IAD,362.19,1582
HDN,LGB,162.16,758
IND,PHL,95.29,588
IND,LAX,266.63,1814
IND,SAN,201.41,1782
IND,SFO,281.05,1943
IND,AUS,130.82,919
IND,BOS,169.31,818
IND,MIA,248.33,1020
IND,ORD,168.38,177
IND,LGA,189.7,660
IND,CLT,251.68,427
IND,TPA,183.48,837
IND,DFW,288.47,761
IND,LAS,181.78,1590
IND,MCI,184.43,451
IND,MCO,168.58,829
IND,FLL,163.61,1005
IND,MSY,128.28,707
IND,PBI,179.25,967
IND,PHX,257.63,1488
IND,RSW,192.35,945
IND,MEM,194.25,381
IND,MHT,201.16,803
IND,SJU,248.66,1902
IND,SLC,274.86,1355
IND,MSP,260.5,503
IND,SAT,187.95,985
IND,DEN,187.34,977
IND,SEA,259.59,1866
IND,RDU,162.03,489
IND,SMF,246.64,1883
IND,DTW,251.82,231
IND,PIT,285,326
IND,PVD,152.08,792
IND,ATL,195.96,432
IND,BNA,192.54,249
IND,DCA,132.32,500
IND,STL,329.5,229
IND,ABQ,220.13,1161
IND,BOI,238.21,1563
IND,JFK,206.14,665
IND,BWI,173.91,516
IND,EWR,162.17,645
IND,JAX,95.66,687
IND,PDX,219.79,1877
IND,GEG,206.31,1645
IND,HNL,446.23,4341
IND,LIH,428.25,4390
IND,IAH,273.43,844
IND,SJC,252.74,1925
IND,SNA,301.39,1792
IND,RNO,215.93,1776
IND,OAK,207.2,1933
IND,ONT,284.97,1768
IND,SAV,80.2,596
IND,BDL,307.4,729
IND,TUL,183,577
IND,VPS,84.34,637
IND,TUS,197.48,1472
IND,IAD,186.55,476
IND,GSP,145.99,401
IND,STT,327.55,1947
IND,STX,355.63,1989
IND,EGE,301.5,1097
IND,LBB,187.26,956
IND,SRQ,185.3,876
IND,BZN,271.9,1326
IND,ALB,252.77,683
IND,CHS,79.7,585
IND,OKC,205.35,688
IND,HOU,218.63,861
IND,BHM,97,425
IND,DAL,206.89,755
IND,MDW,141.99,162
IND,GRR,211,222
IND,ROC,205.87,505
IND,EYW,316.81,1078
IND,FAR,291.22,726
IND,MYR,74.98,583
IND,ELP,186.93,1249
IND,BUR,257.25,1805
IND,HRL,215.58,1138
IND,ISP,205.73,701
IND,AMA,249,901
IND,MAF,311,1039
IND,PGD,120.46,916
IND,PIE,112.26,840
IND,SFB,98.77,807
IND,AZA,107.74,1473
IND,DLH,302.5,574
MKE,PHL,142.02,690
MKE,LAX,240.05,1756
MKE,SAN,198.52,1739
MKE,SFO,246.55,1845
MKE,AUS,134.17,1032
MKE,BOS,186.21,860
MKE,MIA,116.57,1258
MKE,LGA,177.66,738
MKE,CLT,80.89,651
MKE,TPA,197.55,1075
MKE,DFW,243.19,853
MKE,LAS,196.41,1524
MKE,MCI,182.73,436
MKE,MCO,177.65,1066
MKE,FLL,191.5,1243
MKE,MSY,188.74,903
MKE,PBI,172.55,1204
MKE,PHX,239.85,1460
MKE,RSW,191.4,1183
MKE,MHT,264.4,834
MKE,SJU,266.06,2119
MKE,SLC,251.89,1247
MKE,MSP,216.2,297
MKE,SAT,174.43,1095
MKE,CLE,115.13,328
MKE,DEN,172.52,896
MKE,SEA,220.94,1694
MKE,RDU,89.01,689
MKE,SMF,283.16,1778
MKE,DTW,252.16,237
MKE,PIT,187.56,431
MKE,PVD,204.48,846
MKE,ATL,200.95,669
MKE,BNA,121.83,475
MKE,DCA,197.58,634
MKE,STL,176.03,317
MKE,ABQ,164.96,1142
MKE,BWI,199.52,641
MKE,EWR,208.91,725
MKE,JAX,193.39,925
MKE,CMH,375.5,330
MKE,OMA,140.67,426
MKE,PDX,242.97,1718
MKE,GEG,209.74,1471
MKE,IND,330,238
MKE,IAH,127.75,984
MKE,SJC,252.16,1829
MKE,SNA,294.2,1738
MKE,RNO,229.37,1667
MKE,OAK,257.96,1835
MKE,ONT,215.31,1712
MKE,PNS,218.52,861
MKE,PWM,203.53,887
MKE,BDL,211.08,780
MKE,TUL,225.26,631
MKE,ORF,224.48,747
MKE,TUS,216.84,1462
MKE,GSP,205.02,634
MKE,BUF,158.57,465
MKE,ICT,139.25,622
MKE,SRQ,252.98,1113
MKE,ALB,206.98,715
MKE,CHS,239.51,814
MKE,OKC,172.68,736
MKE,HOU,176.18,1004
MKE,LIT,211.41,613
MKE,DAL,156.53,850
MKE,EYW,324.49,1315
MKE,BIS,232.56,683
MKE,ECP,195.47,876
MKE,ELP,156.91,1270
MKE,BUR,238.24,1745
MKE,HRL,255.13,1278
MKE,ISP,101.04,777
MKE,PGD,114.47,1154
MKE,PIE,104.46,1077
MKE,SFB,89.55,1045
MKE,AZA,121.65,1448
MTJ,LAX,98.06,666
MTJ,LGA,394.38,1810
MTJ,CLT,332.62,1505
MTJ,DFW,339.58,722
MTJ,ATL,360.2,1352
MTJ,EWR,424.53,1795
MTJ,IAH,497.54,927
FAT,SFO,226.85,158
FAT,TPA,351.12,2242
FAT,DFW,347.78,1313
FAT,LAS,94.06,259
FAT,FLL,366.42,2432
FAT,PHX,192.38,493
FAT,SJU,401.19,3478
FAT,DEN,87.07,844
FAT,SEA,91.21,748
FAT,RDU,315.9,2267
HNL,LAX,375.01,2556
HNL,SAN,345.33,2614
HNL,SFO,362.25,2398
HNL,BOS,549.02,5095
HNL,ORD,533.06,4243
HNL,LGA,487.42,4976
HNL,TPA,463.24,4691
HNL,DFW,595.93,3784
HNL,LAS,416.96,2762
HNL,PHX,412.47,2917
HNL,SLC,439.64,2994
HNL,MSP,522.56,3972
HNL,CLE,484.7,4559
HNL,DEN,474.96,3365
HNL,SEA,371.36,2677
HNL,SMF,395.9,2462
HNL,DTW,553.52,4475
HNL,PIT,532.08,4652
HNL,ATL,590.51,4502
HNL,DCA,382.45,4840
HNL,JFK,500.89,4983
HNL,KOA,130.38,163
HNL,BWI,439.68,4855
HNL,EWR,515.73,4962
HNL,JAX,521.98,4702
HNL,OMA,492.24,3831
HNL,PDX,347.31,2603
HNL,IND,446.81,4341
HNL,LIH,103.53,102
HNL,IAH,520,3904
HNL,SJC,326.83,2417
HNL,OGG,121.06,100
HNL,OAK,327.52,2409
HNL,IAD,570.6,4817
HNL,ANC,368.51,2777
HNL,FAI,399.11,3038
HNL,AGS,637.43,4645
HNL,CHS,548.39,4761
HNL,ITO,135.52,216
HNL,GUM,753.27,3801
HNL,LGB,375.51,2569
HNL,PPG,521.98,2599
LIH,LAX,364.96,2615
LIH,SAN,353.68,2676
LIH,SFO,452.05,2447
LIH,DFW,598.31,3847
LIH,PHX,392.76,2979
LIH,DEN,477.09,3414
LIH,SEA,369.83,2701
LIH,ATL,387.37,4561
LIH,KOA,135.03,263
LIH,JAX,568.57,4765
LIH,PDX,385.35,2631
LIH,IND,401.56,4390
LIH,HNL,104.85,102
LIH,SJC,352.87,2466
LIH,OGG,132.6,201
LIH,OAK,332.13,2457
LIH,CVG,485.62,4483
LIH,ITO,153.13,318
IAH,PHL,335.73,1325
IAH,LAX,254.16,1379
IAH,SAN,237.64,1303
IAH,SFO,421.3,1635
IAH,AUS,223.92,140
IAH,BOS,286.66,1597
IAH,MIA,237.92,964
IAH,ORD,257.24,925
IAH,LGA,330.88,1416
IAH,CLT,242.31,912
IAH,TPA,200.24,787
IAH,DFW,209.26,224
IAH,LAS,237.85,1222
IAH,MCI,235.54,643
IAH,MCO,225.06,854
IAH,FLL,217.46,966
IAH,MSY,217.15,305
IAH,PBI,317.62,956
IAH,PHX,296.67,1009
IAH,RSW,308.95,861
IAH,MEM,235.09,468
IAH,SJU,332.9,2007
IAH,SLC,289.48,1195
IAH,MSP,204.4,1034
IAH,SAT,210.28,191
IAH,CLE,353.66,1091
IAH,DEN,244.98,862
IAH,JAC,436.53,1265
IAH,SEA,265.29,1874
IAH,RDU,216.16,1042
IAH,SMF,324.74,1609
IAH,DTW,145.44,1075
IAH,PIT,291.57,1117
IAH,ATL,186.72,689
IAH,BNA,243.88,657
IAH,DCA,345.11,1208
IAH,STL,246.57,667
IAH,ABQ,247.65,744
IAH,BWI,192.6,1235
IAH,EWR,315.03,1400
IAH,JAX,293.49,817
IAH,OMA,196.61,781
IAH,PDX,345.9,1825
IAH,COS,202,809
IAH,DSM,591,802
IAH,HDN,355.33,985
IAH,IND,293.63,844
IAH,MKE,149,984
IAH,MTJ,410.08,927
IAH,HNL,534.36,3904
IAH,LIH,987.64,3971
IAH,SJC,312.73,1608
IAH,SNA,352.14,1346
IAH,OAK,103.32,1628
IAH,ONT,298.03,1334
IAH,PSP,260.8,1269
IAH,RIC,208.5,1157
IAH,SAV,315.95,851
IAH,SDF,650,788
IAH,BDL,221,1507
IAH,TUL,251.66,429
IAH,ORF,242.91,1201
IAH,TUS,260.64,936
IAH,IAD,337.09,1190
IAH,CVG,215.45,871
IAH,STT,404.72,2070
IAH,EGE,435.76,934
IAH,ANC,566.66,3266
IAH,CHS,209.29,925
IAH,OKC,271.17,395
IAH,LFT,235,201
IAH,JAN,232,351
IAH,BTR,309.67,253
IAH,GPT,270.5,376
IAH,MSN,468.67,966
IAH,XNA,157.5,438
IAH,CAK,227,1085
IAH,ELP,261.74,667
IAH,GUC,341.8,886
IAH,MFE,243.02,316
IAH,FAY,189.66,1020
IAH,SGF,166,513
IAH,TYS,189,771
IAH,HRL,158.75,295
IAH,ASE,354,913
IAH,CRP,185.11,201
IAH,MAF,313.82,429
IAH,HSV,180,595
IAH,TVC,291.5,1149
SJC,PHL,292.02,2504
SJC,LAX,135.66,308
SJC,SAN,141.52,417
SJC,SFO,110.75,30
SJC,AUS,227.06,1476
SJC,BOS,283.9,2689
SJC,MIA,294.48,2559
SJC,ORD,302.61,1829
SJC,LGA,240.88,2563
SJC,CLT,317.65,2274
SJC,TPA,308.65,2367
SJC,DFW,303.93,1438
SJC,LAS,157.73,386
SJC,MCI,224.17,1479
SJC,MCO,242.62,2421
SJC,FLL,302.78,2557
SJC,MSY,229.44,1884
SJC,PBI,187.22,2541
SJC,PHX,200.18,621
SJC,RSW,129,2454
